case_status,chunk_end_idx,chunk_len,chunk_policy,chunk_start_idx,executed_goal_x,executed_goal_y,executed_goal_z,executed_start_x,executed_start_y,executed_start_z,goal_error,goal_mode,goal_x,goal_y,goal_z,ik_success_count,ik_success_ratio,ik_time_sec,ik_total_count,max_ik_err,mean_ik_err,mode_sequence,planner_points,planner_seed,planner_success,planner_time_sec,planning_max_z,projected_goal_x,projected_goal_y,projected_goal_z,projected_start_x,projected_start_y,projected_start_z,raw_goal_x,raw_goal_y,raw_goal_z,raw_start_x,raw_start_y,raw_start_z,sampled_last_idx,start_error,start_mode,start_x,start_y,start_z,total_prep_time_sec
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7432640253331729,PlaceOnRightSupport,0.85,-0.1,0.7,48,0.9411764705882353,1.0375297000282444,51,0.010077365286557952,0.001115379878369178,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,101,7,True,7.5737546000164,0.92,0.85,-0.1,0.7,0.1,-0.1,0.7,0.85,-0.1,0.7,0.1,-0.1,0.7,100,0.0,SlideLeft,0.1,-0.1,0.7,8.973227200040128
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7697021731517143,FreeTransferWorkspace,0.85,-0.1,0.9,46,0.9387755102040817,1.0229301000363193,49,0.010078077437594469,0.0011747610625067843,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,96,7,True,7.114195199974347,0.92,0.85,-0.1,0.9,0.1,-0.1,0.7,0.85,-0.1,0.9,0.1,-0.1,0.7,95,0.0,SlideLeft,0.1,-0.1,0.7,8.484921900031622
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7538714412420325,PlaceOnRightSupport,0.85,-0.05,0.7,47,0.94,1.0232054999796674,50,0.010078077437594469,0.0010627020504788193,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,98,7,True,7.234029300045222,0.92,0.85,-0.05,0.7,0.1,-0.1,0.7,0.8665362484677875,-0.03324303549665785,0.7,0.1,-0.1,0.7,97,0.0,SlideLeft,0.1,-0.1,0.7,8.616510000021663
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7648829090539284,FreeTransferWorkspace,0.85,-0.05,0.9,45,0.9375,0.92813280003611,48,0.010078077437594469,0.0011506514772270662,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,95,7,True,7.245191900001373,0.92,0.85,-0.05,0.9,0.1,-0.1,0.7,0.85,-0.05,0.9,0.1,-0.1,0.7,94,0.0,SlideLeft,0.1,-0.1,0.7,8.51521479996154
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7366479958373121,PlaceOnRightSupport,0.85,0.0,0.7,46,0.9387755102040817,0.9855091999634169,49,0.010078077437594469,0.0010343451351723064,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,97,7,True,7.119027999986429,0.92,0.85,0.0,0.7,0.1,-0.1,0.7,0.85,0.0,0.7,0.1,-0.1,0.7,96,0.0,SlideLeft,0.1,-0.1,0.7,8.428486999997403
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7633153304965967,FreeTransferWorkspace,0.85,0.0,0.9,45,0.9375,0.9648509999969974,48,0.010078077437594469,0.0011332376008628532,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,95,7,True,7.3345722000231035,0.92,0.85,0.0,0.9,0.1,-0.1,0.7,0.85,0.0,0.9,0.1,-0.1,0.7,94,0.0,SlideLeft,0.1,-0.1,0.7,8.655196000006981
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7384136367778273,PlaceOnRightSupport,0.85,0.05000000000000002,0.7,46,0.9387755102040817,1.0576849000062793,49,0.010078077437594469,0.000984576456428576,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,97,7,True,7.548359200009145,0.92,0.85,0.05000000000000002,0.7,0.1,-0.1,0.7,0.85,0.05000000000000002,0.7,0.1,-0.1,0.7,96,0.0,SlideLeft,0.1,-0.1,0.7,9.068032999988645
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7650194265372986,FreeTransferWorkspace,0.85,0.05000000000000002,0.9,45,0.9375,0.9618948999559507,48,0.010078077437594469,0.001131333065863634,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,95,7,True,7.030074500013143,0.92,0.85,0.05000000000000002,0.9,0.1,-0.1,0.7,0.85,0.05000000000000002,0.9,0.1,-0.1,0.7,94,0.0,SlideLeft,0.1,-0.1,0.7,8.341187599988189
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7435449738837495,PlaceOnRightSupport,0.85,0.1,0.7,46,0.9387755102040817,0.9932901000138372,49,0.010078077437594469,0.0010053718196792773,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,96,7,True,7.1265157999587245,0.92,0.85,0.1,0.7,0.1,-0.1,0.7,0.85,0.1,0.7,0.1,-0.1,0.7,95,0.0,SlideLeft,0.1,-0.1,0.7,8.455507100035902
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.7699734749897464,FreeTransferWorkspace,0.85,0.1,0.9,45,0.9375,0.9858801999944262,48,0.010078077437594469,0.0011520204272937055,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,95,7,True,7.080099799961317,0.92,0.85,0.1,0.9,0.1,-0.1,0.7,0.85,0.1,0.9,0.1,-0.1,0.7,94,0.0,SlideLeft,0.1,-0.1,0.7,8.410119500011206
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.8259300202823997,PlaceOnRightSupport,0.9333333333333333,-0.1,0.7,53,0.9464285714285714,1.1380428999545984,56,0.010077365286557952,0.0009889299857701928,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,111,7,True,7.187329000036698,0.92,0.9333333333333333,-0.1,0.7,0.1,-0.1,0.7,0.9333333333333333,-0.1,0.7,0.1,-0.1,0.7,110,0.0,SlideLeft,0.1,-0.1,0.7,8.692733599978965
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.8498002249962548,FreeTransferWorkspace,0.9333333333333333,-0.1,0.9,46,0.9387755102040817,0.9719226000015624,49,0.010078077437594469,0.0013257883631917222,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,97,7,True,7.318410700012464,0.92,0.9333333333333333,-0.1,0.9,0.1,-0.1,0.7,0.9333333333333333,-0.1,0.9,0.1,-0.1,0.7,96,0.0,SlideLeft,0.1,-0.1,0.7,8.624669200042263
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.821440702432022,PlaceOnRightSupport,0.9333333333333333,-0.05,0.7,48,0.9411764705882353,1.053049300040584,51,0.010077365286557952,0.0010364267862512113,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,100,7,True,8.010755600000266,0.92,0.9333333333333333,-0.05,0.7,0.1,-0.1,0.7,0.9333333333333333,-0.05,0.7,0.1,-0.1,0.7,99,0.0,SlideLeft,0.1,-0.1,0.7,9.410666699986905
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.8454376686734593,FreeTransferWorkspace,0.9333333333333333,-0.05,0.9,46,0.9387755102040817,0.9995291999657638,49,0.010078077437594469,0.0013004625175690575,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,97,7,True,7.108226099982858,0.92,0.9333333333333333,-0.05,0.9,0.1,-0.1,0.7,0.9333333333333333,-0.05,0.9,0.1,-0.1,0.7,96,0.0,SlideLeft,0.1,-0.1,0.7,8.43148959998507
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.8199812539444681,PlaceOnRightSupport,0.9333333333333333,0.0,0.7,47,0.94,1.0679027999867685,50,0.010077365286557952,0.0010031967263153332,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,99,7,True,7.3649388999911025,0.92,0.9333333333333333,0.0,0.7,0.1,-0.1,0.7,0.9333333333333333,0.0,0.7,0.1,-0.1,0.7,98,0.0,SlideLeft,0.1,-0.1,0.7,8.773603599984199
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.844019715895513,FreeTransferWorkspace,0.9333333333333333,0.0,0.9,46,0.9387755102040817,0.9594761999906041,49,0.010078077437594469,0.001294054863645151,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,96,7,True,7.129210699989926,0.92,0.9333333333333333,0.0,0.9,0.1,-0.1,0.7,0.9333333333333333,0.0,0.9,0.1,-0.1,0.7,95,0.0,SlideLeft,0.1,-0.1,0.7,8.4323485000059
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.8215678219287016,PlaceOnRightSupport,0.9333333333333333,0.05000000000000002,0.7,47,0.94,0.9903675999958068,50,0.010077365286557952,0.0010523038386826813,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,98,7,True,7.1498674000031315,0.92,0.9333333333333333,0.05000000000000002,0.7,0.1,-0.1,0.7,0.9333333333333333,0.05000000000000002,0.7,0.1,-0.1,0.7,97,0.0,SlideLeft,0.1,-0.1,0.7,8.482330300030299
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.8455611805355487,FreeTransferWorkspace,0.9333333333333333,0.05000000000000002,0.9,46,0.9387755102040817,0.962738599977456,49,0.010301051021217754,0.0013123537668318225,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,96,7,True,7.264204100007191,0.92,0.9333333333333333,0.05000000000000002,0.9,0.1,-0.1,0.7,0.9333333333333333,0.05000000000000002,0.9,0.1,-0.1,0.7,95,0.0,SlideLeft,0.1,-0.1,0.7,8.58731670002453
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.8261828582323646,PlaceOnRightSupport,0.9333333333333333,0.1,0.7,47,0.94,0.979716699977871,50,0.010077365286557952,0.0011005626977411793,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,98,7,True,7.219266400032211,0.92,0.9333333333333333,0.1,0.7,0.1,-0.1,0.7,0.9333333333333333,0.1,0.7,0.1,-0.1,0.7,97,0.0,SlideLeft,0.1,-0.1,0.7,8.538175699999556
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.8500459630143534,FreeTransferWorkspace,0.9333333333333333,0.1,0.9,46,0.9387755102040817,0.9920884000021033,49,0.011931012191601592,0.0013670376983255619,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,96,7,True,7.245883799972944,0.92,0.9333333333333333,0.1,0.9,0.1,-0.1,0.7,0.9333333333333333,0.1,0.9,0.1,-0.1,0.7,95,0.0,SlideLeft,0.1,-0.1,0.7,8.58478069998091
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9087179289206236,PlaceOnRightSupport,1.0166666666666666,-0.1,0.7,53,0.9464285714285714,1.1649790999945253,56,0.010077365286557952,0.0009616980481530682,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,111,7,True,7.169948900002055,0.92,1.0166666666666666,-0.1,0.7,0.1,-0.1,0.7,1.0166666666666666,-0.1,0.7,0.1,-0.1,0.7,110,0.0,SlideLeft,0.1,-0.1,0.7,8.67080610000994
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9304667099589257,FreeTransferWorkspace,1.0166666666666666,-0.1,0.9,47,0.94,1.0077660999959335,50,0.013775765023187291,0.0015493294958304432,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,98,7,True,7.119876299984753,0.92,1.0166666666666666,-0.1,0.9,0.1,-0.1,0.7,1.0166666666666666,-0.1,0.9,0.1,-0.1,0.7,97,0.0,SlideLeft,0.1,-0.1,0.7,8.444582400028594
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9046395434371174,PlaceOnRightSupport,1.0166666666666666,-0.05,0.7,53,0.9464285714285714,1.114485300029628,56,0.010077365286557952,0.0009862780754888597,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,110,7,True,7.320534600003157,0.92,1.0166666666666666,-0.05,0.7,0.1,-0.1,0.7,1.0166666666666666,-0.05,0.7,0.1,-0.1,0.7,109,0.0,SlideLeft,0.1,-0.1,0.7,8.784699200012255
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9264840676180655,FreeTransferWorkspace,1.0166666666666666,-0.05,0.9,47,0.94,1.0089067000080831,50,0.01458846519788675,0.0015376336489265636,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,98,7,True,7.207757399999537,0.92,1.0166666666666666,-0.05,0.9,0.1,-0.1,0.7,1.0166666666666666,-0.05,0.9,0.1,-0.1,0.7,97,0.0,SlideLeft,0.1,-0.1,0.7,8.548184000013862
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9033145259312753,PlaceOnRightSupport,1.0166666666666666,0.0,0.7,53,0.9464285714285714,1.112002499983646,56,0.010077365286557952,0.0010230705763514655,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,111,7,True,7.224307500000577,0.92,1.0166666666666666,0.0,0.7,0.1,-0.1,0.7,1.0166666666666666,0.0,0.7,0.1,-0.1,0.7,110,0.0,SlideLeft,0.1,-0.1,0.7,8.683375699969474
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9251903354220928,FreeTransferWorkspace,1.0166666666666666,0.0,0.9,47,0.94,1.0653943999786861,50,0.016090356888396294,0.0015617481689058114,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,98,7,True,7.322136699978728,0.92,1.0166666666666666,0.0,0.9,0.1,-0.1,0.7,1.0166666666666666,0.0,0.9,0.1,-0.1,0.7,97,0.0,SlideLeft,0.1,-0.1,0.7,8.72863139997935
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9047549734413031,PlaceOnRightSupport,1.0166666666666666,0.05000000000000002,0.7,48,0.9411764705882353,1.055805700016208,51,0.010077365286557952,0.001175776915523469,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,101,7,True,7.310434599989094,0.92,1.0166666666666666,0.05000000000000002,0.7,0.1,-0.1,0.7,1.0166666666666666,0.05000000000000002,0.7,0.1,-0.1,0.7,100,0.0,SlideLeft,0.1,-0.1,0.7,8.75332260003779
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9265967763632534,FreeTransferWorkspace,1.0166666666666666,0.05000000000000002,0.9,47,0.94,1.0106277000159025,50,0.01863530448947751,0.0016370032067363955,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,98,7,True,7.208279799961019,0.92,1.0166666666666666,0.05000000000000002,0.9,0.1,-0.1,0.7,1.0166666666666666,0.05000000000000002,0.9,0.1,-0.1,0.7,97,0.0,SlideLeft,0.1,-0.1,0.7,8.523713700007647
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9089477384179476,PlaceOnRightSupport,1.0166666666666666,0.1,0.7,48,0.9411764705882353,1.0150411000358872,51,0.011597564264944508,0.0012618963741658539,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,100,7,True,7.236623400007375,0.92,1.0166666666666666,0.1,0.7,0.1,-0.1,0.7,1.0166666666666666,0.1,0.7,0.1,-0.1,0.7,99,0.0,SlideLeft,0.1,-0.1,0.7,8.58578409999609
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9306911491870447,FreeTransferWorkspace,1.0166666666666666,0.1,0.9,45,0.9,1.0940685999812558,50,0.0228602278612561,0.0017991447212979792,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,98,7,True,7.400558200024534,0.92,1.0166666666666666,0.1,0.9,0.1,-0.1,0.7,1.0166666666666666,0.1,0.9,0.1,-0.1,0.7,97,0.0,SlideLeft,0.1,-0.1,0.7,8.829702799965162
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.991597216196566,PlaceOnRightSupport,1.1,-0.1,0.7,54,0.9473684210526315,1.2835956999915652,57,0.010077365286557952,0.001111171601782237,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,112,7,True,7.652587599994149,0.92,1.1,-0.1,0.7,0.1,-0.1,0.7,1.1,-0.1,0.7,0.1,-0.1,0.7,111,0.0,SlideLeft,0.1,-0.1,0.7,9.36629170004744
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,1.0115656494606662,FreeTransferWorkspace,1.1,-0.1,0.9,47,0.94,1.0125681000063196,50,0.02264982394595853,0.0018303163640066994,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,99,7,True,7.154073100013193,0.92,1.1,-0.1,0.9,0.1,-0.1,0.7,1.1,-0.1,0.9,0.1,-0.1,0.7,98,0.0,SlideLeft,0.1,-0.1,0.7,8.496577800018713
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9878610572226784,PlaceOnRightSupport,1.1,-0.05,0.7,54,0.9473684210526315,1.151672600011807,57,0.010891034418941162,0.0011463586355285366,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,112,7,True,7.00318589998642,0.92,1.1,-0.05,0.7,0.1,-0.1,0.7,1.1,-0.05,0.7,0.1,-0.1,0.7,111,0.0,SlideLeft,0.1,-0.1,0.7,8.501824699982535
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,1.007903513426314,FreeTransferWorkspace,1.1,-0.05,0.9,46,0.92,0.9971995999803767,50,0.02258581411760295,0.0018456736054741835,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,99,7,True,7.0531929999706335,0.92,1.1,-0.05,0.9,0.1,-0.1,0.7,1.1,-0.05,0.9,0.1,-0.1,0.7,98,0.0,SlideLeft,0.1,-0.1,0.7,8.427641699963715
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.986647808280866,PlaceOnRightSupport,1.1,0.0,0.7,53,0.9298245614035088,1.1440770999761298,57,0.01231563650499409,0.0011915866973556634,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,112,7,True,7.065748299995903,0.92,1.1,0.0,0.7,0.1,-0.1,0.7,1.1,0.0,0.7,0.1,-0.1,0.7,111,0.0,SlideLeft,0.1,-0.1,0.7,8.529498899995815
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,1.0067144190809212,FreeTransferWorkspace,1.1,0.0,0.9,46,0.92,1.0514008000027388,50,0.02435078634180642,0.0019141834661299123,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,99,7,True,7.016396999999415,0.92,1.1,0.0,0.9,0.1,-0.1,0.7,1.1,0.0,0.9,0.1,-0.1,0.7,98,0.0,SlideLeft,0.1,-0.1,0.7,8.386086299957242
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9879667640127197,PlaceOnRightSupport,1.1,0.05000000000000002,0.7,53,0.9298245614035088,1.1144819000037387,57,0.012416283639836833,0.0012468180124131673,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,112,7,True,7.257820500002708,0.92,1.1,0.05000000000000002,0.7,0.1,-0.1,0.7,1.1,0.05000000000000002,0.7,0.1,-0.1,0.7,111,0.0,SlideLeft,0.1,-0.1,0.7,8.687442399968859
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,1.0080071184241532,FreeTransferWorkspace,1.1,0.05000000000000002,0.9,46,0.92,1.0353906000382267,50,0.0288105778299357,0.0020607873681443172,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,99,7,True,7.284624000021722,0.92,1.1,0.05000000000000002,0.9,0.1,-0.1,0.7,1.1,0.05000000000000002,0.9,0.1,-0.1,0.7,98,0.0,SlideLeft,0.1,-0.1,0.7,8.629102399980184
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,0.9918078221117705,PlaceOnRightSupport,1.1,0.1,0.7,53,0.9298245614035088,1.1114625000045635,57,0.012256746317114884,0.0013196831678560605,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,113,7,True,7.048232599976473,0.92,1.1,0.1,0.7,0.1,-0.1,0.7,1.1,0.1,0.7,0.1,-0.1,0.7,112,0.0,SlideLeft,0.1,-0.1,0.7,8.470473400026094
ok,37,38,start-anchored,0,0.11335274437138505,-0.001044292083285295,0.69999994,0.1,-0.1,0.7,1.0117720988454335,FreeTransferWorkspace,1.1,0.1,0.9,46,0.92,1.0065878999885172,50,0.03758740799497067,0.002330041910270855,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,99,7,True,7.165816899971105,0.92,1.1,0.1,0.9,0.1,-0.1,0.7,1.1,0.1,0.9,0.1,-0.1,0.7,98,0.0,SlideLeft,0.1,-0.1,0.7,8.478258699993603
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.7432640273998113,PlaceOnRightSupport,0.85,-0.1,0.7,48,0.96,0.9811393999843858,50,0.010697676919259087,0.0012142718170663903,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,98,7,True,7.049476300016977,0.92,0.85,-0.1,0.7,0.1,-0.05,0.7,0.85,-0.1,0.7,0.1,-0.05,0.7,97,0.0,SlideLeft,0.1,-0.05,0.7,8.370946199982427
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.7697021751473666,FreeTransferWorkspace,0.85,-0.1,0.9,45,0.9574468085106383,0.9371983000310138,47,0.010699022639596035,0.0012755233175233969,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,93,7,True,7.072326300025452,0.92,0.85,-0.1,0.9,0.1,-0.05,0.7,0.85,-0.1,0.9,0.1,-0.05,0.7,92,0.0,SlideLeft,0.1,-0.05,0.7,8.323118500004057
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.7538714432689788,PlaceOnRightSupport,0.85,-0.05,0.7,46,0.9583333333333334,0.959545599995181,48,0.010699022639596035,0.001115398970543333,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,95,7,True,7.0105585000128485,0.92,0.85,-0.05,0.7,0.1,-0.05,0.7,0.8665362484677875,-0.03324303549665785,0.7,0.1,-0.05,0.7,94,0.0,SlideLeft,0.1,-0.05,0.7,8.280782499990892
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.764882911021895,FreeTransferWorkspace,0.85,-0.05,0.9,45,0.9574468085106383,0.9445537999854423,47,0.010699022639596035,0.0012497087293833326,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,92,7,True,7.009286999993492,0.92,0.85,-0.05,0.9,0.1,-0.05,0.7,0.85,-0.05,0.9,0.1,-0.05,0.7,91,0.0,SlideLeft,0.1,-0.05,0.7,8.283109400013927
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.7366479978389058,PlaceOnRightSupport,0.85,0.0,0.7,46,0.9583333333333334,0.9895533999660984,48,0.010699022639596035,0.0011026398574425574,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,94,7,True,6.866192699992098,0.92,0.85,0.0,0.7,0.1,-0.05,0.7,0.85,0.0,0.7,0.1,-0.05,0.7,93,0.0,SlideLeft,0.1,-0.05,0.7,8.168363799981307
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.7633153324282623,FreeTransferWorkspace,0.85,0.0,0.9,45,0.9574468085106383,0.9497148999944329,47,0.010699022639596035,0.001234725885061516,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,92,7,True,7.027517299982719,0.92,0.85,0.0,0.9,0.1,-0.05,0.7,0.85,0.0,0.9,0.1,-0.05,0.7,91,0.0,SlideLeft,0.1,-0.05,0.7,8.287619199953042
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.7384136387329321,PlaceOnRightSupport,0.85,0.05000000000000002,0.7,46,0.9583333333333334,0.8837658999837004,48,0.010699022639596035,0.0010520933320436639,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,94,7,True,7.17660489998525,0.92,0.85,0.05000000000000002,0.7,0.1,-0.05,0.7,0.85,0.05000000000000002,0.7,0.1,-0.05,0.7,93,0.0,SlideLeft,0.1,-0.05,0.7,8.372562200005632
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.7650194284244088,FreeTransferWorkspace,0.85,0.05000000000000002,0.9,45,0.9574468085106383,0.9048642999841832,47,0.010699022639596035,0.0012362404557289448,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,92,7,True,7.389551299973391,0.92,0.85,0.05000000000000002,0.9,0.1,-0.05,0.7,0.85,0.05000000000000002,0.9,0.1,-0.05,0.7,91,0.0,SlideLeft,0.1,-0.05,0.7,8.64696709997952
ok,36,37,start-anchored,0,0.11335274236891629,-0.0010442914674056738,0.69999994,0.1,-0.05,0.7,0.7435449757839466,PlaceOnRightSupport,0.85,0.1,0.7,45,0.9574468085106383,0.9491738000069745,47,0.010699022639596035,0.0010616175681620002,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,93,7,True,7.317349200020544,0.92,0.85,0.1,0.7,0.1,-0.05,0.7,0.85,0.1,0.7,0.1,-0.05,0.7,92,0.0,SlideLeft,0.1,-0.05,0.7,8.59254789998522
